年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
115,01,205,暖暖區,4低壓綜合裝置非營業用,*,0,0
115,01,205,暖暖區,5低壓綜合需量非營業用,156,3498,413761
115,01,205,暖暖區,6低壓電動車非營業用,*,0,0
115,01,205,暖暖區,7低壓綜合非營業用電小計,**,3498,413761
115,01,205,暖暖區,8低壓綜合裝置營業用,*,0,0
115,01,205,暖暖區,9低壓綜合需量營業用,21,772,186119
115,01,205,暖暖區,10低壓電動車營業用,*,13,147
115,01,205,暖暖區,11低壓綜合營業用電小計,**,785,186266
115,01,205,暖暖區,12低壓綜合用電小計,**,4283,600027
115,01,205,暖暖區,13低壓裝置電力,*,54,5575
115,01,205,暖暖區,14低壓需量電力,21,1399,492064
115,01,205,暖暖區,15低壓電力小計,**,1453,497639
115,01,205,暖暖區,16高壓電力,13,3920,892512
115,01,205,暖暖區,17高壓電動車,*,0,0
115,01,205,暖暖區,18特高壓電力,*,0,0
115,01,205,暖暖區,19高＆特高壓電力小計,**,3920,892512
115,01,205,暖暖區,20電力小計,**,5373,1390151
115,01,205,暖暖區,21綜合＆電力小計,**,9656,1990178
115,01,205,暖暖區,22電燈＆綜合＆電力小計,**,11536,7642548
115,01,205,暖暖區,23臨時電燈,6,0,5251
115,01,205,暖暖區,24臨時電力,*,517,28920
115,01,205,暖暖區,25臨時用電小計,**,517,34171
115,01,205,暖暖區,26總計（含臨時用電）,**,11536,7676719
115,01,205,暖暖區,27表燈合計,**,1880,5657621
115,01,205,暖暖區,28綜合＆電力合計,**,9656,2019098
115,01,206,七堵區,1表燈非營業用,26283,213,6113791
115,01,206,七堵區,2表燈營業用,1822,3110,1990319
115,01,206,七堵區,3表燈小計,**,3323,8104110
115,01,206,七堵區,4低壓綜合裝置非營業用,*,0,0
115,01,206,七堵區,5低壓綜合需量非營業用,164,5090,547266
115,01,206,七堵區,6低壓電動車非營業用,*,0,0
115,01,206,七堵區,7低壓綜合非營業用電小計,**,5090,547266
115,01,206,七堵區,8低壓綜合裝置營業用,*,0,0
115,01,206,七堵區,9低壓綜合需量營業用,59,2843,491071
115,01,206,七堵區,10低壓電動車營業用,*,90,1880
115,01,206,七堵區,11低壓綜合營業用電小計,**,2933,492951
115,01,206,七堵區,12低壓綜合用電小計,**,8023,1040217
115,01,206,七堵區,13低壓裝置電力,*,41,2793
115,01,206,七堵區,14低壓需量電力,95,6788,1122899
115,01,206,七堵區,15低壓電力小計,**,6829,1125692
115,01,206,七堵區,16高壓電力,55,27203,9241468
115,01,206,七堵區,17高壓電動車,*,2450,126800
115,01,206,七堵區,18特高壓電力,*,1130,375000
115,01,206,七堵區,19高＆特高壓電力小計,**,30783,9743268
115,01,206,七堵區,20電力小計,**,37612,10868960
115,01,206,七堵區,21綜合＆電力小計,**,45635,11909177
115,01,206,七堵區,22電燈＆綜合＆電力小計,**,48958,20013287
115,01,206,七堵區,23臨時電燈,10,0,6859
115,01,206,七堵區,24臨時電力,10,405,29048
115,01,206,七堵區,25臨時用電小計,**,405,35907
115,01,206,七堵區,26總計（含臨時用電）,**,48958,20049194
115,01,206,七堵區,27表燈合計,**,3323,8110969
115,01,206,七堵區,28綜合＆電力合計,**,45635,11938225
115,01,207,萬里,1表燈非營業用,10474,340,2548341
115,01,207,萬里,2表燈營業用,605,1975,938115
115,01,207,萬里,3表燈小計,**,2315,3486456
115,01,207,萬里,4低壓綜合裝置非營業用,*,0,0
115,01,207,萬里,5低壓綜合需量非營業用,44,2346,398394
115,01,207,萬里,6低壓電動車非營業用,*,0,0
115,01,207,萬里,7低壓綜合非營業用電小計,**,2346,398394
115,01,207,萬里,8低壓綜合裝置營業用,*,0,0
115,01,207,萬里,9低壓綜合需量營業用,23,1436,222314
115,01,207,萬里,10低壓電動車營業用,*,13,61
115,01,207,萬里,11低壓綜合營業用電小計,**,1449,222375
115,01,207,萬里,12低壓綜合用電小計,**,3795,620769
115,01,207,萬里,13低壓裝置電力,10,139,25615
115,01,207,萬里,14低壓需量電力,26,494,62516
115,01,207,萬里,15低壓電力小計,**,633,88131
115,01,207,萬里,16高壓電力,22,11831,2574575
115,01,207,萬里,17高壓電動車,*,0,0
115,01,207,萬里,18特高壓電力,*,0,0
115,01,207,萬里,19高＆特高壓電力小計,**,11831,2574575
115,01,207,萬里,20電力小計,**,12464,2662706
115,01,207,萬里,21綜合＆電力小計,**,16259,3283475
115,01,207,萬里,22電燈＆綜合＆電力小計,**,18574,6769931
115,01,207,萬里,23臨時電燈,*,0,5144
115,01,207,萬里,24臨時電力,*,0,0
115,01,207,萬里,25臨時用電小計,*,0,5144
115,01,207,萬里,26總計（含臨時用電）,**,18574,6775075
115,01,207,萬里,27表燈合計,**,2315,3491600
115,01,207,萬里,28綜合＆電力合計,**,16259,3283475
115,01,208,金山,1表燈非營業用,10873,114,2100805
115,01,208,金山,2表燈營業用,778,1810,1051214
115,01,208,金山,3表燈小計,**,1924,3152019
115,01,208,金山,4低壓綜合裝置非營業用,*,0,0
115,01,208,金山,5低壓綜合需量非營業用,33,1535,143001
115,01,208,金山,6低壓電動車非營業用,*,0,0
115,01,208,金山,7低壓綜合非營業用電小計,**,1535,143001
115,01,208,金山,8低壓綜合裝置營業用,*,0,0
115,01,208,金山,9低壓綜合需量營業用,32,1526,321271
115,01,208,金山,10低壓電動車營業用,*,0,0
115,01,208,金山,11低壓綜合營業用電小計,**,1526,321271
115,01,208,金山,12低壓綜合用電小計,**,3061,464272
115,01,208,金山,13低壓裝置電力,23,379,8543
115,01,208,金山,14低壓需量電力,30,1587,130438
115,01,208,金山,15低壓電力小計,**,1966,138981
115,01,208,金山,16高壓電力,14,7875,2247920
115,01,208,金山,17高壓電動車,*,0,0
115,01,208,金山,18特高壓電力,*,0,0
115,01,208,金山,19高＆特高壓電力小計,**,7875,2247920
115,01,208,金山,20電力小計,**,9841,2386901
115,01,208,金山,21綜合＆電力小計,**,12902,2851173
115,01,208,金山,22電燈＆綜合＆電力小計,**,14826,6003192
115,01,208,金山,23臨時電燈,6,0,398
115,01,208,金山,24臨時電力,7,567,25840
115,01,208,金山,25臨時用電小計,**,567,26238
115,01,208,金山,26總計（含臨時用電）,**,14826,6029430
115,01,208,金山,27表燈合計,**,1924,3152417
115,01,208,金山,28綜合＆電力合計,**,12902,2877013
115,01,209,南竿,1表燈非營業用,2990,360,1522821
115,01,209,南竿,2表燈營業用,451,352,483929
115,01,209,南竿,3表燈小計,**,712,2006750
115,01,209,南竿,4低壓綜合裝置非營業用,*,0,0
115,01,209,南竿,5低壓綜合需量非營業用,63,2862,515663
115,01,209,南竿,6低壓電動車非營業用,*,0,0
115,01,209,南竿,7低壓綜合非營業用電小計,**,2862,515663
115,01,209,南竿,8低壓綜合裝置營業用,*,0,0
115,01,209,南竿,9低壓綜合需量營業用,17,487,90004
115,01,209,南竿,10低壓電動車營業用,*,0,0
115,01,209,南竿,11低壓綜合營業用電小計,**,487,90004
115,01,209,南竿,12低壓綜合用電小計,**,3349,605667
115,01,209,南竿,13低壓裝置電力,*,12,629
115,01,209,南竿,14低壓需量電力,53,1083,117573
115,01,209,南竿,15低壓電力小計,**,1095,118202
115,01,209,南竿,16高壓電力,18,3999,931400
115,01,209,南竿,17高壓電動車,*,0,0
115,01,209,南竿,18特高壓電力,*,0,0
115,01,209,南竿,19高＆特高壓電力小計,**,3999,931400
115,01,209,南竿,20電力小計,**,5094,1049602
115,01,209,南竿,21綜合＆電力小計,**,8443,1655269
115,01,209,南竿,22電燈＆綜合＆電力小計,**,9155,3662019
115,01,209,南竿,23臨時電燈,33,0,37409
115,01,209,南竿,24臨時電力,*,50,360
115,01,209,南竿,25臨時用電小計,**,50,37769
115,01,209,南竿,26總計（含臨時用電）,**,9155,3699788
115,01,209,南竿,27表燈合計,**,712,2044159
115,01,209,南竿,28綜合＆電力合計,**,8443,1655629
115,01,210,北竿,1表燈非營業用,770,30,24661
115,01,210,北竿,2表燈營業用,205,94,83304
115,01,210,北竿,3表燈小計,**,124,107965
115,01,210,北竿,4低壓綜合裝置非營業用,*,0,0
115,01,210,北竿,5低壓綜合需量非營業用,12,819,113280
115,01,210,北竿,6低壓電動車非營業用,*,0,0
115,01,210,北竿,7低壓綜合非營業用電小計,**,819,113280
115,01,210,北竿,8低壓綜合裝置營業用,*,0,0
115,01,210,北竿,9低壓綜合需量營業用,*,294,46480
115,01,210,北竿,10低壓電動車營業用,*,0,0
115,01,210,北竿,11低壓綜合營業用電小計,*,294,46480
115,01,210,北竿,12低壓綜合用電小計,**,1113,159760
115,01,210,北竿,13低壓裝置電力,*,0,0
115,01,210,北竿,14低壓需量電力,24,400,35713
115,01,210,北竿,15低壓電力小計,**,400,35713
115,01,210,北竿,16高壓電力,*,360,97680
115,01,210,北竿,17高壓電動車,*,0,0
115,01,210,北竿,18特高壓電力,*,0,0
115,01,210,北竿,19高＆特高壓電力小計,*,360,97680
115,01,210,北竿,20電力小計,**,760,133393
115,01,210,北竿,21綜合＆電力小計,**,1873,293153
115,01,210,北竿,22電燈＆綜合＆電力小計,**,1997,401118
115,01,210,北竿,23臨時電燈,*,0,0
115,01,210,北竿,24臨時電力,*,0,0
115,01,210,北竿,25臨時用電小計,*,0,0
115,01,210,北竿,26總計（含臨時用電）,**,1997,401118
115,01,210,北竿,27表燈合計,**,124,107965
115,01,210,北竿,28綜合＆電力合計,**,1873,293153
115,01,211,莒光,1表燈非營業用,545,129,304410
115,01,211,莒光,2表燈營業用,78,39,54441
115,01,211,莒光,3表燈小計,**,168,358851
115,01,211,莒光,4低壓綜合裝置非營業用,*,0,0
115,01,211,莒光,5低壓綜合需量非營業用,*,177,28080
115,01,211,莒光,6低壓電動車非營業用,*,0,0
115,01,211,莒光,7低壓綜合非營業用電小計,*,177,28080
115,01,211,莒光,8低壓綜合裝置營業用,*,0,0
115,01,211,莒光,9低壓綜合需量營業用,*,131,27240
115,01,211,莒光,10低壓電動車營業用,*,0,0
115,01,211,莒光,11低壓綜合營業用電小計,*,131,27240
115,01,211,莒光,12低壓綜合用電小計,**,308,55320
115,01,211,莒光,13低壓裝置電力,*,0,0
115,01,211,莒光,14低壓需量電力,18,266,39736
115,01,211,莒光,15低壓電力小計,**,266,39736
115,01,211,莒光,16高壓電力,*,100,31140
115,01,211,莒光,17高壓電動車,*,0,0
115,01,211,莒光,18特高壓電力,*,0,0
115,01,211,莒光,19高＆特高壓電力小計,*,100,31140
115,01,211,莒光,20電力小計,**,366,70876
115,01,211,莒光,21綜合＆電力小計,**,674,126196
115,01,211,莒光,22電燈＆綜合＆電力小計,**,842,485047
115,01,211,莒光,23臨時電燈,*,0,0
115,01,211,莒光,24臨時電力,*,0,0
115,01,211,莒光,25臨時用電小計,*,0,0
115,01,211,莒光,26總計（含臨時用電）,**,842,485047
115,01,211,莒光,27表燈合計,**,168,358851
115,01,211,莒光,28綜合＆電力合計,**,674,126196
115,01,212,東引,1表燈非營業用,396,20,655535
115,01,212,東引,2表燈營業用,133,47,264027
115,01,212,東引,3表燈小計,**,67,919562
115,01,212,東引,4低壓綜合裝置非營業用,*,0,0
115,01,212,東引,5低壓綜合需量非營業用,18,812,211100
115,01,212,東引,6低壓電動車非營業用,*,0,0
115,01,212,東引,7低壓綜合非營業用電小計,**,812,211100
115,01,212,東引,8低壓綜合裝置營業用,*,0,0
115,01,212,東引,9低壓綜合需量營業用,6,163,33080
115,01,212,東引,10低壓電動車營業用,*,0,0
115,01,212,東引,11低壓綜合營業用電小計,**,163,33080
115,01,212,東引,12低壓綜合用電小計,**,975,244180
115,01,212,東引,13低壓裝置電力,*,93,2208
115,01,212,東引,14低壓需量電力,*,101,23169
115,01,212,東引,15低壓電力小計,**,194,25377
115,01,212,東引,16高壓電力,6,1120,377520
115,01,212,東引,17高壓電動車,*,0,0
115,01,212,東引,18特高壓電力,*,0,0
115,01,212,東引,19高＆特高壓電力小計,**,1120,377520
115,01,212,東引,20電力小計,**,1314,402897
115,01,212,東引,21綜合＆電力小計,**,2289,647077
115,01,212,東引,22電燈＆綜合＆電力小計,**,2356,1566639
115,01,212,東引,23臨時電燈,*,0,0
115,01,212,東引,24臨時電力,*,0,0
115,01,212,東引,25臨時用電小計,*,0,0
115,01,212,東引,26總計（含臨時用電）,**,2356,1566639
115,01,212,東引,27表燈合計,**,67,919562
115,01,212,東引,28綜合＆電力合計,**,2289,647077
115,01,220,板橋,1表燈非營業用,253608,2613,81441068
115,01,220,板橋,2表燈營業用,20609,43833,28097798
115,01,220,板橋,3表燈小計,**,46446,109538866
115,01,220,板橋,4低壓綜合裝置非營業用,*,0,0
115,01,220,板橋,5低壓綜合需量非營業用,1356,52478,6738134
115,01,220,板橋,6低壓電動車非營業用,10,594,11800
115,01,220,板橋,7低壓綜合非營業用電小計,**,53072,6749934
115,01,220,板橋,8低壓綜合裝置營業用,*,47,4085
115,01,220,板橋,9低壓綜合需量營業用,1033,45398,7661882
115,01,220,板橋,10低壓電動車營業用,*,0,0
115,01,220,板橋,11低壓綜合營業用電小計,**,45445,7665967
115,01,220,板橋,12低壓綜合用電小計,**,98517,14415901
115,01,220,板橋,13低壓裝置電力,75,807,62844
115,01,220,板橋,14低壓需量電力,312,12179,1795091
115,01,220,板橋,15低壓電力小計,**,12986,1857935
115,01,220,板橋,16高壓電力,177,126660,32565385
115,01,220,板橋,17高壓電動車,*,5260,528800
115,01,220,板橋,18特高壓電力,*,32170,13804901
115,01,220,板橋,19高＆特高壓電力小計,**,164090,46899086
115,01,220,板橋,20電力小計,**,177076,48757021
115,01,220,板橋,21綜合＆電力小計,**,275593,63172922
115,01,220,板橋,22電燈＆綜合＆電力小計,**,322039,172711788
115,01,220,板橋,23臨時電燈,23,0,26162
115,01,220,板橋,24臨時電力,110,8770,914860
115,01,220,板橋,25臨時用電小計,**,8770,941022
115,01,220,板橋,26總計（含臨時用電）,**,322039,173652810
115,01,220,板橋,27表燈合計,**,46446,109565028
115,01,220,板橋,28綜合＆電力合計,**,275593,64087782
115,01,221,汐止,1表燈非營業用,112929,1565,29697869
115,01,221,汐止,2表燈營業用,10730,23049,18073657
115,01,221,汐止,3表燈小計,**,24614,47771526
115,01,221,汐止,4低壓綜合裝置非營業用,*,0,0
115,01,221,汐止,5低壓綜合需量非營業用,1152,42879,5370010
115,01,221,汐止,6低壓電動車非營業用,*,468,1979
115,01,221,汐止,7低壓綜合非營業用電小計,**,43347,5371989
115,01,221,汐止,8低壓綜合裝置營業用,*,0,0
115,01,221,汐止,9低壓綜合需量營業用,476,23295,4669830
115,01,221,汐止,10低壓電動車營業用,*,710,18960
115,01,221,汐止,11低壓綜合營業用電小計,**,24005,4688790
115,01,221,汐止,12低壓綜合用電小計,**,67352,10060779
115,01,221,汐止,13低壓裝置電力,17,233,29582
115,01,221,汐止,14低壓需量電力,772,42044,6727123
115,01,221,汐止,15低壓電力小計,**,42277,6756705
115,01,221,汐止,16高壓電力,124,85767,19172442
115,01,221,汐止,17高壓電動車,*,4030,357700
115,01,221,汐止,18特高壓電力,*,10200,3566400
115,01,221,汐止,19高＆特高壓電力小計,**,99997,23096542
115,01,221,汐止,20電力小計,**,142274,29853247
115,01,221,汐止,21綜合＆電力小計,**,209626,39914026
115,01,221,汐止,22電燈＆綜合＆電力小計,**,234240,87685552
115,01,221,汐止,23臨時電燈,26,0,7052
115,01,221,汐止,24臨時電力,27,1560,127560
115,01,221,汐止,25臨時用電小計,**,1560,134612
115,01,221,汐止,26總計（含臨時用電）,**,234240,87820164
115,01,221,汐止,27表燈合計,**,24614,47778578
115,01,221,汐止,28綜合＆電力合計,**,209626,40041586
115,01,222,深坑,1表燈非營業用,12443,119,4940541
115,01,222,深坑,2表燈營業用,1271,2412,2524260
115,01,222,深坑,3表燈小計,**,2531,7464801
