年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
114,08,730,新營,15低壓電力小計,**,12178,2389585
114,08,730,新營,16高壓電力,112,57007,19293451
114,08,730,新營,17高壓電動車,*,1800,68600
114,08,730,新營,18特高壓電力,*,46700,16100400
114,08,730,新營,19高＆特高壓電力小計,**,105507,35462451
114,08,730,新營,20電力小計,**,117685,37852036
114,08,730,新營,21綜合＆電力小計,**,134892,41367505
114,08,730,新營,22電燈＆綜合＆電力小計,**,140035,65371376
114,08,730,新營,23臨時電燈,84,0,29668
114,08,730,新營,24臨時電力,15,797,96445
114,08,730,新營,25臨時用電小計,**,797,126113
114,08,730,新營,26總計（含臨時用電）,**,140035,65497489
114,08,730,新營,27表燈合計,**,5143,24033539
114,08,730,新營,28綜合＆電力合計,**,134892,41463950
114,08,731,後壁,1表燈非營業用,16719,79,2638283
114,08,731,後壁,2表燈營業用,482,897,486413
114,08,731,後壁,3表燈小計,**,976,3124696
114,08,731,後壁,4低壓綜合裝置非營業用,*,0,0
114,08,731,後壁,5低壓綜合需量非營業用,19,1047,56892
114,08,731,後壁,6低壓電動車非營業用,*,0,0
114,08,731,後壁,7低壓綜合非營業用電小計,**,1047,56892
114,08,731,後壁,8低壓綜合裝置營業用,*,0,0
114,08,731,後壁,9低壓綜合需量營業用,20,820,239918
114,08,731,後壁,10低壓電動車營業用,*,240,27320
114,08,731,後壁,11低壓綜合營業用電小計,**,1060,267238
114,08,731,後壁,12低壓綜合用電小計,**,2107,324130
114,08,731,後壁,13低壓裝置電力,97,1202,136205
114,08,731,後壁,14低壓需量電力,294,22782,5512802
114,08,731,後壁,15低壓電力小計,**,23984,5649007
114,08,731,後壁,16高壓電力,42,11058,3125455
114,08,731,後壁,17高壓電動車,*,0,0
114,08,731,後壁,18特高壓電力,*,0,0
114,08,731,後壁,19高＆特高壓電力小計,**,11058,3125455
114,08,731,後壁,20電力小計,**,35042,8774462
114,08,731,後壁,21綜合＆電力小計,**,37149,9098592
114,08,731,後壁,22電燈＆綜合＆電力小計,**,38125,12223288
114,08,731,後壁,23臨時電燈,19,0,992
114,08,731,後壁,24臨時電力,*,60,47360
114,08,731,後壁,25臨時用電小計,**,60,48352
114,08,731,後壁,26總計（含臨時用電）,**,38125,12271640
114,08,731,後壁,27表燈合計,**,976,3125688
114,08,731,後壁,28綜合＆電力合計,**,37149,9145952
114,08,732,白河,1表燈非營業用,20713,234,4323751
114,08,732,白河,2表燈營業用,1115,863,930086
114,08,732,白河,3表燈小計,**,1097,5253837
114,08,732,白河,4低壓綜合裝置非營業用,*,0,0
114,08,732,白河,5低壓綜合需量非營業用,34,1789,345484
114,08,732,白河,6低壓電動車非營業用,*,360,120
114,08,732,白河,7低壓綜合非營業用電小計,**,2149,345604
114,08,732,白河,8低壓綜合裝置營業用,*,0,0
114,08,732,白河,9低壓綜合需量營業用,39,1757,404886
114,08,732,白河,10低壓電動車營業用,*,0,0
114,08,732,白河,11低壓綜合營業用電小計,**,1757,404886
114,08,732,白河,12低壓綜合用電小計,**,3906,750490
114,08,732,白河,13低壓裝置電力,226,2065,301522
114,08,732,白河,14低壓需量電力,190,7158,1687041
114,08,732,白河,15低壓電力小計,**,9223,1988563
114,08,732,白河,16高壓電力,28,12846,2499614
114,08,732,白河,17高壓電動車,*,0,0
114,08,732,白河,18特高壓電力,*,0,0
114,08,732,白河,19高＆特高壓電力小計,**,12846,2499614
114,08,732,白河,20電力小計,**,22069,4488177
114,08,732,白河,21綜合＆電力小計,**,25975,5238667
114,08,732,白河,22電燈＆綜合＆電力小計,**,27072,10492504
114,08,732,白河,23臨時電燈,19,0,3724
114,08,732,白河,24臨時電力,*,49,2440
114,08,732,白河,25臨時用電小計,**,49,6164
114,08,732,白河,26總計（含臨時用電）,**,27072,10498668
114,08,732,白河,27表燈合計,**,1097,5257561
114,08,732,白河,28綜合＆電力合計,**,25975,5241107
114,08,733,東山,1表燈非營業用,14905,61,1822021
114,08,733,東山,2表燈營業用,396,362,268809
114,08,733,東山,3表燈小計,**,423,2090830
114,08,733,東山,4低壓綜合裝置非營業用,*,0,0
114,08,733,東山,5低壓綜合需量非營業用,16,694,78407
114,08,733,東山,6低壓電動車非營業用,*,338,0
114,08,733,東山,7低壓綜合非營業用電小計,**,1032,78407
114,08,733,東山,8低壓綜合裝置營業用,*,0,0
114,08,733,東山,9低壓綜合需量營業用,18,661,109879
114,08,733,東山,10低壓電動車營業用,*,0,0
114,08,733,東山,11低壓綜合營業用電小計,**,661,109879
114,08,733,東山,12低壓綜合用電小計,**,1693,188286
114,08,733,東山,13低壓裝置電力,56,663,147410
114,08,733,東山,14低壓需量電力,74,2469,525086
114,08,733,東山,15低壓電力小計,**,3132,672496
114,08,733,東山,16高壓電力,16,5067,1125560
114,08,733,東山,17高壓電動車,*,444,72600
114,08,733,東山,18特高壓電力,*,0,14000
114,08,733,東山,19高＆特高壓電力小計,**,5511,1212160
114,08,733,東山,20電力小計,**,8643,1884656
114,08,733,東山,21綜合＆電力小計,**,10336,2072942
114,08,733,東山,22電燈＆綜合＆電力小計,**,10759,4163772
114,08,733,東山,23臨時電燈,15,0,2099
114,08,733,東山,24臨時電力,*,89,12560
114,08,733,東山,25臨時用電小計,**,89,14659
114,08,733,東山,26總計（含臨時用電）,**,10759,4178431
114,08,733,東山,27表燈合計,**,423,2092929
114,08,733,東山,28綜合＆電力合計,**,10336,2085502
114,08,734,六甲,1表燈非營業用,16304,26,2160688
114,08,734,六甲,2表燈營業用,774,614,476274
114,08,734,六甲,3表燈小計,**,640,2636962
114,08,734,六甲,4低壓綜合裝置非營業用,*,0,0
114,08,734,六甲,5低壓綜合需量非營業用,25,1276,125269
114,08,734,六甲,6低壓電動車非營業用,*,169,320
114,08,734,六甲,7低壓綜合非營業用電小計,**,1445,125589
114,08,734,六甲,8低壓綜合裝置營業用,*,0,0
114,08,734,六甲,9低壓綜合需量營業用,23,747,237013
114,08,734,六甲,10低壓電動車營業用,*,0,0
114,08,734,六甲,11低壓綜合營業用電小計,**,747,237013
114,08,734,六甲,12低壓綜合用電小計,**,2192,362602
114,08,734,六甲,13低壓裝置電力,127,1068,331584
114,08,734,六甲,14低壓需量電力,187,5448,1586262
114,08,734,六甲,15低壓電力小計,**,6516,1917846
114,08,734,六甲,16高壓電力,11,3304,1167960
114,08,734,六甲,17高壓電動車,*,0,0
114,08,734,六甲,18特高壓電力,*,0,0
114,08,734,六甲,19高＆特高壓電力小計,**,3304,1167960
114,08,734,六甲,20電力小計,**,9820,3085806
114,08,734,六甲,21綜合＆電力小計,**,12012,3448408
114,08,734,六甲,22電燈＆綜合＆電力小計,**,12652,6085370
114,08,734,六甲,23臨時電燈,24,0,13809
114,08,734,六甲,24臨時電力,*,177,43720
114,08,734,六甲,25臨時用電小計,**,177,57529
114,08,734,六甲,26總計（含臨時用電）,**,12652,6142899
114,08,734,六甲,27表燈合計,**,640,2650771
114,08,734,六甲,28綜合＆電力合計,**,12012,3492128
114,08,735,下營,1表燈非營業用,16623,217,4563330
114,08,735,下營,2表燈營業用,537,429,590886
114,08,735,下營,3表燈小計,**,646,5154216
114,08,735,下營,4低壓綜合裝置非營業用,*,0,0
114,08,735,下營,5低壓綜合需量非營業用,13,516,31839
114,08,735,下營,6低壓電動車非營業用,*,0,0
114,08,735,下營,7低壓綜合非營業用電小計,**,516,31839
114,08,735,下營,8低壓綜合裝置營業用,*,0,0
114,08,735,下營,9低壓綜合需量營業用,29,937,182356
114,08,735,下營,10低壓電動車營業用,*,0,0
114,08,735,下營,11低壓綜合營業用電小計,**,937,182356
114,08,735,下營,12低壓綜合用電小計,**,1453,214195
114,08,735,下營,13低壓裝置電力,205,2669,723227
114,08,735,下營,14低壓需量電力,216,7421,1610406
114,08,735,下營,15低壓電力小計,**,10090,2333633
114,08,735,下營,16高壓電力,11,1837,582185
114,08,735,下營,17高壓電動車,*,0,0
114,08,735,下營,18特高壓電力,*,0,0
114,08,735,下營,19高＆特高壓電力小計,**,1837,582185
114,08,735,下營,20電力小計,**,11927,2915818
114,08,735,下營,21綜合＆電力小計,**,13380,3130013
114,08,735,下營,22電燈＆綜合＆電力小計,**,14026,8284229
114,08,735,下營,23臨時電燈,22,0,5311
114,08,735,下營,24臨時電力,*,243,97120
114,08,735,下營,25臨時用電小計,**,243,102431
114,08,735,下營,26總計（含臨時用電）,**,14026,8386660
114,08,735,下營,27表燈合計,**,646,5159527
114,08,735,下營,28綜合＆電力合計,**,13380,3227133
114,08,736,柳營,1表燈非營業用,16523,15,5642130
114,08,736,柳營,2表燈營業用,489,667,840510
114,08,736,柳營,3表燈小計,**,682,6482640
114,08,736,柳營,4低壓綜合裝置非營業用,*,0,0
114,08,736,柳營,5低壓綜合需量非營業用,39,1183,189982
114,08,736,柳營,6低壓電動車非營業用,*,0,0
114,08,736,柳營,7低壓綜合非營業用電小計,**,1183,189982
114,08,736,柳營,8低壓綜合裝置營業用,*,0,0
114,08,736,柳營,9低壓綜合需量營業用,19,840,168263
114,08,736,柳營,10低壓電動車營業用,*,0,0
114,08,736,柳營,11低壓綜合營業用電小計,**,840,168263
114,08,736,柳營,12低壓綜合用電小計,**,2023,358245
114,08,736,柳營,13低壓裝置電力,82,926,256923
114,08,736,柳營,14低壓需量電力,279,10700,2738983
114,08,736,柳營,15低壓電力小計,**,11626,2995906
114,08,736,柳營,16高壓電力,77,52527,18777540
114,08,736,柳營,17高壓電動車,*,0,0
114,08,736,柳營,18特高壓電力,*,32310,16436464
114,08,736,柳營,19高＆特高壓電力小計,**,84837,35214004
114,08,736,柳營,20電力小計,**,96463,38209910
114,08,736,柳營,21綜合＆電力小計,**,98486,38568155
114,08,736,柳營,22電燈＆綜合＆電力小計,**,99168,45050795
114,08,736,柳營,23臨時電燈,28,0,10671
114,08,736,柳營,24臨時電力,*,109,10128
114,08,736,柳營,25臨時用電小計,**,109,20799
114,08,736,柳營,26總計（含臨時用電）,**,99168,45071594
114,08,736,柳營,27表燈合計,**,682,6493311
114,08,736,柳營,28綜合＆電力合計,**,98486,38578283
114,08,737,鹽水,1表燈非營業用,17529,160,3126941
114,08,737,鹽水,2表燈營業用,800,488,388801
114,08,737,鹽水,3表燈小計,**,648,3515742
114,08,737,鹽水,4低壓綜合裝置非營業用,*,0,0
114,08,737,鹽水,5低壓綜合需量非營業用,28,981,132764
114,08,737,鹽水,6低壓電動車非營業用,*,200,0
114,08,737,鹽水,7低壓綜合非營業用電小計,**,1181,132764
114,08,737,鹽水,8低壓綜合裝置營業用,*,0,0
114,08,737,鹽水,9低壓綜合需量營業用,33,842,217978
114,08,737,鹽水,10低壓電動車營業用,*,0,0
114,08,737,鹽水,11低壓綜合營業用電小計,**,842,217978
114,08,737,鹽水,12低壓綜合用電小計,**,2023,350742
114,08,737,鹽水,13低壓裝置電力,206,1627,411010
114,08,737,鹽水,14低壓需量電力,178,6522,1725827
114,08,737,鹽水,15低壓電力小計,**,8149,2136837
114,08,737,鹽水,16高壓電力,31,15740,5604192
114,08,737,鹽水,17高壓電動車,*,0,0
114,08,737,鹽水,18特高壓電力,*,54500,24607504
114,08,737,鹽水,19高＆特高壓電力小計,**,70240,30211696
114,08,737,鹽水,20電力小計,**,78389,32348533
114,08,737,鹽水,21綜合＆電力小計,**,80412,32699275
114,08,737,鹽水,22電燈＆綜合＆電力小計,**,81060,36215017
114,08,737,鹽水,23臨時電燈,22,0,2064
114,08,737,鹽水,24臨時電力,9,516,136520
114,08,737,鹽水,25臨時用電小計,**,516,138584
114,08,737,鹽水,26總計（含臨時用電）,**,81060,36353601
114,08,737,鹽水,27表燈合計,**,648,3517806
114,08,737,鹽水,28綜合＆電力合計,**,80412,32835795
114,08,741,善化,1表燈非營業用,48691,637,17376631
114,08,741,善化,2表燈營業用,2209,4371,3596165
114,08,741,善化,3表燈小計,**,5008,20972796
114,08,741,善化,4低壓綜合裝置非營業用,*,0,0
114,08,741,善化,5低壓綜合需量非營業用,85,3921,556304
114,08,741,善化,6低壓電動車非營業用,*,0,0
114,08,741,善化,7低壓綜合非營業用電小計,**,3921,556304
114,08,741,善化,8低壓綜合裝置營業用,*,0,0
114,08,741,善化,9低壓綜合需量營業用,101,5258,1358527
114,08,741,善化,10低壓電動車營業用,*,0,0
114,08,741,善化,11低壓綜合營業用電小計,**,5258,1358527
114,08,741,善化,12低壓綜合用電小計,**,9179,1914831
114,08,741,善化,13低壓裝置電力,84,742,44065
114,08,741,善化,14低壓需量電力,148,5147,920345
114,08,741,善化,15低壓電力小計,**,5889,964410
114,08,741,善化,16高壓電力,92,101700,50864139
114,08,741,善化,17高壓電動車,*,601,30500
114,08,741,善化,18特高壓電力,15,815600,546951102
114,08,741,善化,19高＆特高壓電力小計,**,917901,597845741
114,08,741,善化,20電力小計,**,923790,598810151
114,08,741,善化,21綜合＆電力小計,**,932969,600724982
114,08,741,善化,22電燈＆綜合＆電力小計,**,937977,621697778
114,08,741,善化,23臨時電燈,86,0,64496
114,08,741,善化,24臨時電力,47,3489,863864
114,08,741,善化,25臨時用電小計,**,3489,928360
114,08,741,善化,26總計（含臨時用電）,**,937977,622626138
114,08,741,善化,27表燈合計,**,5008,21037292
114,08,741,善化,28綜合＆電力合計,**,932969,601588846
114,08,742,大內,1表燈非營業用,7353,12,1410956
114,08,742,大內,2表燈營業用,227,176,206049
114,08,742,大內,3表燈小計,**,188,1617005
114,08,742,大內,4低壓綜合裝置非營業用,*,0,0
114,08,742,大內,5低壓綜合需量非營業用,11,659,68200
114,08,742,大內,6低壓電動車非營業用,*,0,0
114,08,742,大內,7低壓綜合非營業用電小計,**,659,68200
114,08,742,大內,8低壓綜合裝置營業用,*,0,0
114,08,742,大內,9低壓綜合需量營業用,*,82,26555
114,08,742,大內,10低壓電動車營業用,*,0,0
114,08,742,大內,11低壓綜合營業用電小計,*,82,26555
114,08,742,大內,12低壓綜合用電小計,**,741,94755
114,08,742,大內,13低壓裝置電力,15,101,11704
114,08,742,大內,14低壓需量電力,20,479,103338
114,08,742,大內,15低壓電力小計,**,580,115042
114,08,742,大內,16高壓電力,9,2589,775509
114,08,742,大內,17高壓電動車,*,0,0
114,08,742,大內,18特高壓電力,*,0,0
114,08,742,大內,19高＆特高壓電力小計,**,2589,775509
114,08,742,大內,20電力小計,**,3169,890551
114,08,742,大內,21綜合＆電力小計,**,3910,985306
114,08,742,大內,22電燈＆綜合＆電力小計,**,4098,2602311
114,08,742,大內,23臨時電燈,*,0,482
114,08,742,大內,24臨時電力,*,0,0
114,08,742,大內,25臨時用電小計,*,0,482
114,08,742,大內,26總計（含臨時用電）,**,4098,2602793
114,08,742,大內,27表燈合計,**,188,1617487
114,08,742,大內,28綜合＆電力合計,**,3910,985306
114,08,743,山上,1表燈非營業用,5075,12,2360898
114,08,743,山上,2表燈營業用,211,222,563131
114,08,743,山上,3表燈小計,**,234,2924029
114,08,743,山上,4低壓綜合裝置非營業用,*,0,0
114,08,743,山上,5低壓綜合需量非營業用,*,288,19024
114,08,743,山上,6低壓電動車非營業用,*,0,0
114,08,743,山上,7低壓綜合非營業用電小計,*,288,19024
114,08,743,山上,8低壓綜合裝置營業用,*,0,0
114,08,743,山上,9低壓綜合需量營業用,13,673,118628
114,08,743,山上,10低壓電動車營業用,*,96,1760
114,08,743,山上,11低壓綜合營業用電小計,**,769,120388
114,08,743,山上,12低壓綜合用電小計,**,1057,139412
114,08,743,山上,13低壓裝置電力,11,36,1750
114,08,743,山上,14低壓需量電力,35,2986,537980
114,08,743,山上,15低壓電力小計,**,3022,539730
114,08,743,山上,16高壓電力,60,36893,7861718
114,08,743,山上,17高壓電動車,*,0,0
114,08,743,山上,18特高壓電力,*,19650,7971160
114,08,743,山上,19高＆特高壓電力小計,**,56543,15832878
114,08,743,山上,20電力小計,**,59565,16372608
114,08,743,山上,21綜合＆電力小計,**,60622,16512020
114,08,743,山上,22電燈＆綜合＆電力小計,**,60856,19436049
114,08,743,山上,23臨時電燈,15,0,26958
114,08,743,山上,24臨時電力,*,148,3240
114,08,743,山上,25臨時用電小計,**,148,30198
114,08,743,山上,26總計（含臨時用電）,**,60856,19466247
114,08,743,山上,27表燈合計,**,234,2950987
114,08,743,山上,28綜合＆電力合計,**,60622,16515260
114,08,744,新市,1表燈非營業用,32390,673,11340943
114,08,744,新市,2表燈營業用,2420,3690,3874906
114,08,744,新市,3表燈小計,**,4363,15215849
114,08,744,新市,4低壓綜合裝置非營業用,*,0,0
114,08,744,新市,5低壓綜合需量非營業用,104,4335,919222
114,08,744,新市,6低壓電動車非營業用,*,8,40
114,08,744,新市,7低壓綜合非營業用電小計,**,4343,919262
114,08,744,新市,8低壓綜合裝置營業用,*,0,0
114,08,744,新市,9低壓綜合需量營業用,184,10020,2537810
114,08,744,新市,10低壓電動車營業用,*,499,70080
114,08,744,新市,11低壓綜合營業用電小計,**,10519,2607890
114,08,744,新市,12低壓綜合用電小計,**,14862,3527152
