年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
113,08,846,杉林,27表燈合計,**,168 ,1666906 
113,08,846,杉林,28綜合＆電力合計,**,1672 ,341403 
113,08,847,甲仙,1表燈非營業用,3787 ,0 ,1084420 
113,08,847,甲仙,2表燈營業用,201 ,201 ,242088 
113,08,847,甲仙,3表燈小計,**,201 ,1326508 
113,08,847,甲仙,4低壓綜合裝置非營業用,*,0 ,0 
113,08,847,甲仙,5低壓綜合需量非營業用,8 ,350 ,35472 
113,08,847,甲仙,6低壓電動車非營業用,*,0 ,0 
113,08,847,甲仙,7低壓綜合非營業用電小計,**,350 ,35472 
113,08,847,甲仙,8低壓綜合裝置營業用,*,0 ,0 
113,08,847,甲仙,9低壓綜合需量營業用,8 ,201 ,58553 
113,08,847,甲仙,10低壓電動車營業用,*,0 ,0 
113,08,847,甲仙,11低壓綜合營業用電小計,**,201 ,58553 
113,08,847,甲仙,12低壓綜合用電小計,**,551 ,94025 
113,08,847,甲仙,13低壓裝置電力,23 ,124 ,8504 
113,08,847,甲仙,14低壓需量電力,16 ,386 ,52586 
113,08,847,甲仙,15低壓電力小計,**,510 ,61090 
113,08,847,甲仙,16高壓電力,*,700 ,57600 
113,08,847,甲仙,17高壓電動車,*,0 ,0 
113,08,847,甲仙,18特高壓電力,*,0 ,0 
113,08,847,甲仙,19高＆特高壓電力小計,*,700 ,57600 
113,08,847,甲仙,20電力小計,**,1210 ,118690 
113,08,847,甲仙,21綜合＆電力小計,**,1761 ,212715 
113,08,847,甲仙,22電燈＆綜合＆電力小計,**,1962 ,1539223 
113,08,847,甲仙,23臨時電燈,*,0 ,4735 
113,08,847,甲仙,24臨時電力,*,0 ,0 
113,08,847,甲仙,25臨時用電小計,*,0 ,4735 
113,08,847,甲仙,26總計（含臨時用電）,**,1962 ,1543958 
113,08,847,甲仙,27表燈合計,**,201 ,1331243 
113,08,847,甲仙,28綜合＆電力合計,**,1761 ,212715 
113,08,848,桃源,1表燈非營業用,1802 ,0 ,837598 
113,08,848,桃源,2表燈營業用,94 ,168 ,138325 
113,08,848,桃源,3表燈小計,**,168 ,975923 
113,08,848,桃源,4低壓綜合裝置非營業用,*,0 ,0 
113,08,848,桃源,5低壓綜合需量非營業用,11 ,333 ,18591 
113,08,848,桃源,6低壓電動車非營業用,*,0 ,0 
113,08,848,桃源,7低壓綜合非營業用電小計,**,333 ,18591 
113,08,848,桃源,8低壓綜合裝置營業用,*,0 ,0 
113,08,848,桃源,9低壓綜合需量營業用,*,0 ,0 
113,08,848,桃源,10低壓電動車營業用,*,0 ,0 
113,08,848,桃源,11低壓綜合營業用電小計,*,0 ,0 
113,08,848,桃源,12低壓綜合用電小計,**,333 ,18591 
113,08,848,桃源,13低壓裝置電力,*,13 ,451 
113,08,848,桃源,14低壓需量電力,*,42 ,3284 
113,08,848,桃源,15低壓電力小計,**,55 ,3735 
113,08,848,桃源,16高壓電力,*,0 ,0 
113,08,848,桃源,17高壓電動車,*,0 ,0 
113,08,848,桃源,18特高壓電力,*,0 ,0 
113,08,848,桃源,19高＆特高壓電力小計,*,0 ,0 
113,08,848,桃源,20電力小計,**,55 ,3735 
113,08,848,桃源,21綜合＆電力小計,**,388 ,22326 
113,08,848,桃源,22電燈＆綜合＆電力小計,**,556 ,998249 
113,08,848,桃源,23臨時電燈,*,0 ,4158 
113,08,848,桃源,24臨時電力,*,0 ,0 
113,08,848,桃源,25臨時用電小計,*,0 ,4158 
113,08,848,桃源,26總計（含臨時用電）,**,556 ,1002407 
113,08,848,桃源,27表燈合計,**,168 ,980081 
113,08,848,桃源,28綜合＆電力合計,**,388 ,22326 
113,08,849,那瑪夏區,1表燈非營業用,1386 ,0 ,3925 
113,08,849,那瑪夏區,2表燈營業用,30 ,76 ,36512 
113,08,849,那瑪夏區,3表燈小計,**,76 ,40437 
113,08,849,那瑪夏區,4低壓綜合裝置非營業用,*,0 ,0 
113,08,849,那瑪夏區,5低壓綜合需量非營業用,*,99 ,12680 
113,08,849,那瑪夏區,6低壓電動車非營業用,*,0 ,0 
113,08,849,那瑪夏區,7低壓綜合非營業用電小計,*,99 ,12680 
113,08,849,那瑪夏區,8低壓綜合裝置營業用,*,0 ,0 
113,08,849,那瑪夏區,9低壓綜合需量營業用,*,0 ,0 
113,08,849,那瑪夏區,10低壓電動車營業用,*,0 ,0 
113,08,849,那瑪夏區,11低壓綜合營業用電小計,*,0 ,0 
113,08,849,那瑪夏區,12低壓綜合用電小計,*,99 ,12680 
113,08,849,那瑪夏區,13低壓裝置電力,*,0 ,0 
113,08,849,那瑪夏區,14低壓需量電力,*,0 ,0 
113,08,849,那瑪夏區,15低壓電力小計,*,0 ,0 
113,08,849,那瑪夏區,16高壓電力,*,0 ,0 
113,08,849,那瑪夏區,17高壓電動車,*,0 ,0 
113,08,849,那瑪夏區,18特高壓電力,*,0 ,0 
113,08,849,那瑪夏區,19高＆特高壓電力小計,*,0 ,0 
113,08,849,那瑪夏區,20電力小計,*,0 ,0 
113,08,849,那瑪夏區,21綜合＆電力小計,*,99 ,12680 
113,08,849,那瑪夏區,22電燈＆綜合＆電力小計,**,175 ,53117 
113,08,849,那瑪夏區,23臨時電燈,*,0 ,0 
113,08,849,那瑪夏區,24臨時電力,*,0 ,0 
113,08,849,那瑪夏區,25臨時用電小計,*,0 ,0 
113,08,849,那瑪夏區,26總計（含臨時用電）,**,175 ,53117 
113,08,849,那瑪夏區,27表燈合計,**,76 ,40437 
113,08,849,那瑪夏區,28綜合＆電力合計,*,99 ,12680 
113,08,851,茂林,1表燈非營業用,693 ,10 ,10281 
113,08,851,茂林,2表燈營業用,39 ,128 ,58994 
113,08,851,茂林,3表燈小計,**,138 ,69275 
113,08,851,茂林,4低壓綜合裝置非營業用,*,0 ,0 
113,08,851,茂林,5低壓綜合需量非營業用,6 ,228 ,24328 
113,08,851,茂林,6低壓電動車非營業用,*,0 ,0 
113,08,851,茂林,7低壓綜合非營業用電小計,**,228 ,24328 
113,08,851,茂林,8低壓綜合裝置營業用,*,0 ,0 
113,08,851,茂林,9低壓綜合需量營業用,*,250 ,640 
113,08,851,茂林,10低壓電動車營業用,*,0 ,0 
113,08,851,茂林,11低壓綜合營業用電小計,*,250 ,640 
113,08,851,茂林,12低壓綜合用電小計,**,478 ,24968 
113,08,851,茂林,13低壓裝置電力,8 ,10 ,3888 
113,08,851,茂林,14低壓需量電力,9 ,132 ,22541 
113,08,851,茂林,15低壓電力小計,**,142 ,26429 
113,08,851,茂林,16高壓電力,*,0 ,0 
113,08,851,茂林,17高壓電動車,*,0 ,0 
113,08,851,茂林,18特高壓電力,*,0 ,0 
113,08,851,茂林,19高＆特高壓電力小計,*,0 ,0 
113,08,851,茂林,20電力小計,**,142 ,26429 
113,08,851,茂林,21綜合＆電力小計,**,620 ,51397 
113,08,851,茂林,22電燈＆綜合＆電力小計,**,758 ,120672 
113,08,851,茂林,23臨時電燈,*,0 ,0 
113,08,851,茂林,24臨時電力,*,0 ,0 
113,08,851,茂林,25臨時用電小計,*,0 ,0 
113,08,851,茂林,26總計（含臨時用電）,**,758 ,120672 
113,08,851,茂林,27表燈合計,**,138 ,69275 
113,08,851,茂林,28綜合＆電力合計,**,620 ,51397 
113,08,852,茄萣,1表燈非營業用,17192 ,42 ,6082420 
113,08,852,茄萣,2表燈營業用,1034 ,906 ,1066207 
113,08,852,茄萣,3表燈小計,**,948 ,7148627 
113,08,852,茄萣,4低壓綜合裝置非營業用,*,0 ,0 
113,08,852,茄萣,5低壓綜合需量非營業用,15 ,860 ,103796 
113,08,852,茄萣,6低壓電動車非營業用,*,0 ,0 
113,08,852,茄萣,7低壓綜合非營業用電小計,**,860 ,103796 
113,08,852,茄萣,8低壓綜合裝置營業用,*,0 ,0 
113,08,852,茄萣,9低壓綜合需量營業用,43 ,1737 ,433614 
113,08,852,茄萣,10低壓電動車營業用,*,0 ,0 
113,08,852,茄萣,11低壓綜合營業用電小計,**,1737 ,433614 
113,08,852,茄萣,12低壓綜合用電小計,**,2597 ,537410 
113,08,852,茄萣,13低壓裝置電力,444 ,3015 ,502748 
113,08,852,茄萣,14低壓需量電力,195 ,4564 ,886372 
113,08,852,茄萣,15低壓電力小計,**,7579 ,1389120 
113,08,852,茄萣,16高壓電力,22 ,11170 ,4057876 
113,08,852,茄萣,17高壓電動車,*,0 ,0 
113,08,852,茄萣,18特高壓電力,*,0 ,0 
113,08,852,茄萣,19高＆特高壓電力小計,**,11170 ,4057876 
113,08,852,茄萣,20電力小計,**,18749 ,5446996 
113,08,852,茄萣,21綜合＆電力小計,**,21346 ,5984406 
113,08,852,茄萣,22電燈＆綜合＆電力小計,**,22294 ,13133033 
113,08,852,茄萣,23臨時電燈,17 ,0 ,4422 
113,08,852,茄萣,24臨時電力,*,300 ,41120 
113,08,852,茄萣,25臨時用電小計,**,300 ,45542 
113,08,852,茄萣,26總計（含臨時用電）,**,22294 ,13178575 
113,08,852,茄萣,27表燈合計,**,948 ,7153049 
113,08,852,茄萣,28綜合＆電力合計,**,21346 ,6025526 
113,08,880,馬公,1表燈非營業用,33610 ,775 ,8484865 
113,08,880,馬公,2表燈營業用,4321 ,3759 ,3860389 
113,08,880,馬公,3表燈小計,**,4534 ,12345254 
113,08,880,馬公,4低壓綜合裝置非營業用,*,0 ,0 
113,08,880,馬公,5低壓綜合需量非營業用,135 ,7030 ,1467790 
113,08,880,馬公,6低壓電動車非營業用,*,0 ,0 
113,08,880,馬公,7低壓綜合非營業用電小計,**,7030 ,1467790 
113,08,880,馬公,8低壓綜合裝置營業用,*,0 ,0 
113,08,880,馬公,9低壓綜合需量營業用,177 ,8061 ,2451305 
113,08,880,馬公,10低壓電動車營業用,*,0 ,0 
113,08,880,馬公,11低壓綜合營業用電小計,**,8061 ,2451305 
113,08,880,馬公,12低壓綜合用電小計,**,15091 ,3919095 
113,08,880,馬公,13低壓裝置電力,180 ,725 ,154119 
113,08,880,馬公,14低壓需量電力,156 ,2296 ,602644 
113,08,880,馬公,15低壓電力小計,**,3021 ,756763 
113,08,880,馬公,16高壓電力,75 ,29961 ,11873040 
113,08,880,馬公,17高壓電動車,*,0 ,0 
113,08,880,馬公,18特高壓電力,*,0 ,0 
113,08,880,馬公,19高＆特高壓電力小計,**,29961 ,11873040 
113,08,880,馬公,20電力小計,**,32982 ,12629803 
113,08,880,馬公,21綜合＆電力小計,**,48073 ,16548898 
113,08,880,馬公,22電燈＆綜合＆電力小計,**,52607 ,28894152 
113,08,880,馬公,23臨時電燈,236 ,0 ,11829 
113,08,880,馬公,24臨時電力,13 ,368 ,71607 
113,08,880,馬公,25臨時用電小計,**,368 ,83436 
113,08,880,馬公,26總計（含臨時用電）,**,52607 ,28977588 
113,08,880,馬公,27表燈合計,**,4534 ,12357083 
113,08,880,馬公,28綜合＆電力合計,**,48073 ,16620505 
113,08,881,西嶼,1表燈非營業用,3649 ,381 ,3001448 
113,08,881,西嶼,2表燈營業用,178 ,323 ,492698 
113,08,881,西嶼,3表燈小計,**,704 ,3494146 
113,08,881,西嶼,4低壓綜合裝置非營業用,*,0 ,0 
113,08,881,西嶼,5低壓綜合需量非營業用,21 ,859 ,176062 
113,08,881,西嶼,6低壓電動車非營業用,*,0 ,0 
113,08,881,西嶼,7低壓綜合非營業用電小計,**,859 ,176062 
113,08,881,西嶼,8低壓綜合裝置營業用,*,0 ,0 
113,08,881,西嶼,9低壓綜合需量營業用,*,134 ,52606 
113,08,881,西嶼,10低壓電動車營業用,*,0 ,0 
113,08,881,西嶼,11低壓綜合營業用電小計,*,134 ,52606 
113,08,881,西嶼,12低壓綜合用電小計,**,993 ,228668 
113,08,881,西嶼,13低壓裝置電力,108 ,229 ,63069 
113,08,881,西嶼,14低壓需量電力,71 ,441 ,132272 
113,08,881,西嶼,15低壓電力小計,**,670 ,195341 
113,08,881,西嶼,16高壓電力,*,150 ,74320 
113,08,881,西嶼,17高壓電動車,*,0 ,0 
113,08,881,西嶼,18特高壓電力,*,0 ,0 
113,08,881,西嶼,19高＆特高壓電力小計,*,150 ,74320 
113,08,881,西嶼,20電力小計,**,820 ,269661 
113,08,881,西嶼,21綜合＆電力小計,**,1813 ,498329 
113,08,881,西嶼,22電燈＆綜合＆電力小計,**,2517 ,3992475 
113,08,881,西嶼,23臨時電燈,15 ,0 ,3780 
113,08,881,西嶼,24臨時電力,*,15 ,220 
113,08,881,西嶼,25臨時用電小計,**,15 ,4000 
113,08,881,西嶼,26總計（含臨時用電）,**,2517 ,3996475 
113,08,881,西嶼,27表燈合計,**,704 ,3497926 
113,08,881,西嶼,28綜合＆電力合計,**,1813 ,498549 
113,08,882,望安,1表燈非營業用,1072 ,0 ,925146 
113,08,882,望安,2表燈營業用,42 ,130 ,165688 
113,08,882,望安,3表燈小計,**,130 ,1090834 
113,08,882,望安,4低壓綜合裝置非營業用,*,0 ,0 
113,08,882,望安,5低壓綜合需量非營業用,6 ,145 ,10992 
113,08,882,望安,6低壓電動車非營業用,*,0 ,0 
113,08,882,望安,7低壓綜合非營業用電小計,**,145 ,10992 
113,08,882,望安,8低壓綜合裝置營業用,*,0 ,0 
113,08,882,望安,9低壓綜合需量營業用,*,30 ,11080 
113,08,882,望安,10低壓電動車營業用,*,0 ,0 
113,08,882,望安,11低壓綜合營業用電小計,*,30 ,11080 
113,08,882,望安,12低壓綜合用電小計,**,175 ,22072 
113,08,882,望安,13低壓裝置電力,8 ,20 ,665 
113,08,882,望安,14低壓需量電力,8 ,173 ,34960 
113,08,882,望安,15低壓電力小計,**,193 ,35625 
113,08,882,望安,16高壓電力,*,290 ,111996 
113,08,882,望安,17高壓電動車,*,0 ,0 
113,08,882,望安,18特高壓電力,*,0 ,0 
113,08,882,望安,19高＆特高壓電力小計,*,290 ,111996 
113,08,882,望安,20電力小計,**,483 ,147621 
113,08,882,望安,21綜合＆電力小計,**,658 ,169693 
113,08,882,望安,22電燈＆綜合＆電力小計,**,788 ,1260527 
113,08,882,望安,23臨時電燈,*,0 ,139 
113,08,882,望安,24臨時電力,*,0 ,0 
113,08,882,望安,25臨時用電小計,*,0 ,139 
113,08,882,望安,26總計（含臨時用電）,**,788 ,1260666 
113,08,882,望安,27表燈合計,**,130 ,1090973 
113,08,882,望安,28綜合＆電力合計,**,658 ,169693 
113,08,883,七美,1表燈非營業用,1296 ,19 ,1171186 
113,08,883,七美,2表燈營業用,85 ,114 ,233572 
113,08,883,七美,3表燈小計,**,133 ,1404758 
113,08,883,七美,4低壓綜合裝置非營業用,*,0 ,0 
113,08,883,七美,5低壓綜合需量非營業用,7 ,277 ,37040 
113,08,883,七美,6低壓電動車非營業用,*,0 ,0 
113,08,883,七美,7低壓綜合非營業用電小計,**,277 ,37040 
113,08,883,七美,8低壓綜合裝置營業用,*,0 ,0 
113,08,883,七美,9低壓綜合需量營業用,*,59 ,16790 
113,08,883,七美,10低壓電動車營業用,*,0 ,0 
113,08,883,七美,11低壓綜合營業用電小計,*,59 ,16790 
113,08,883,七美,12低壓綜合用電小計,**,336 ,53830 
113,08,883,七美,13低壓裝置電力,15 ,75 ,19043 
113,08,883,七美,14低壓需量電力,18 ,211 ,43769 
113,08,883,七美,15低壓電力小計,**,286 ,62812 
113,08,883,七美,16高壓電力,*,0 ,0 
113,08,883,七美,17高壓電動車,*,0 ,0 
113,08,883,七美,18特高壓電力,*,0 ,0 
113,08,883,七美,19高＆特高壓電力小計,*,0 ,0 
113,08,883,七美,20電力小計,**,286 ,62812 
113,08,883,七美,21綜合＆電力小計,**,622 ,116642 
113,08,883,七美,22電燈＆綜合＆電力小計,**,755 ,1521400 
113,08,883,七美,23臨時電燈,*,0 ,521 
113,08,883,七美,24臨時電力,*,440 ,30560 
113,08,883,七美,25臨時用電小計,*,440 ,31081 
113,08,883,七美,26總計（含臨時用電）,**,755 ,1552481 
113,08,883,七美,27表燈合計,**,133 ,1405279 
113,08,883,七美,28綜合＆電力合計,**,622 ,147202 
113,08,884,白沙,1表燈非營業用,4089 ,154 ,3406578 
113,08,884,白沙,2表燈營業用,281 ,233 ,629922 
113,08,884,白沙,3表燈小計,**,387 ,4036500 
113,08,884,白沙,4低壓綜合裝置非營業用,*,0 ,0 
113,08,884,白沙,5低壓綜合需量非營業用,24 ,769 ,100471 
113,08,884,白沙,6低壓電動車非營業用,*,0 ,0 
113,08,884,白沙,7低壓綜合非營業用電小計,**,769 ,100471 
113,08,884,白沙,8低壓綜合裝置營業用,*,0 ,0 
113,08,884,白沙,9低壓綜合需量營業用,11 ,319 ,85807 
113,08,884,白沙,10低壓電動車營業用,*,0 ,0 
113,08,884,白沙,11低壓綜合營業用電小計,**,319 ,85807 
113,08,884,白沙,12低壓綜合用電小計,**,1088 ,186278 
113,08,884,白沙,13低壓裝置電力,101 ,279 ,58832 
113,08,884,白沙,14低壓需量電力,72 ,754 ,261350 
113,08,884,白沙,15低壓電力小計,**,1033 ,320182 
113,08,884,白沙,16高壓電力,*,1170 ,340000 
113,08,884,白沙,17高壓電動車,*,0 ,0 
113,08,884,白沙,18特高壓電力,*,0 ,0 
113,08,884,白沙,19高＆特高壓電力小計,*,1170 ,340000 
113,08,884,白沙,20電力小計,**,2203 ,660182 
113,08,884,白沙,21綜合＆電力小計,**,3291 ,846460 
113,08,884,白沙,22電燈＆綜合＆電力小計,**,3678 ,4882960 
113,08,884,白沙,23臨時電燈,13 ,0 ,10817 
113,08,884,白沙,24臨時電力,*,400 ,27200 
113,08,884,白沙,25臨時用電小計,**,400 ,38017 
113,08,884,白沙,26總計（含臨時用電）,**,3678 ,4920977 
113,08,884,白沙,27表燈合計,**,387 ,4047317 
113,08,884,白沙,28綜合＆電力合計,**,3291 ,873660 
113,08,885,湖西,1表燈非營業用,7635 ,32 ,6057586 
113,08,885,湖西,2表燈營業用,508 ,319 ,1114694 
113,08,885,湖西,3表燈小計,**,351 ,7172280 
113,08,885,湖西,4低壓綜合裝置非營業用,*,0 ,0 
113,08,885,湖西,5低壓綜合需量非營業用,33 ,1381 ,291957 
113,08,885,湖西,6低壓電動車非營業用,*,0 ,0 
113,08,885,湖西,7低壓綜合非營業用電小計,**,1381 ,291957 
113,08,885,湖西,8低壓綜合裝置營業用,*,0 ,0 
113,08,885,湖西,9低壓綜合需量營業用,14 ,609 ,182467 
113,08,885,湖西,10低壓電動車營業用,*,0 ,0 
113,08,885,湖西,11低壓綜合營業用電小計,**,609 ,182467 
113,08,885,湖西,12低壓綜合用電小計,**,1990 ,474424 
113,08,885,湖西,13低壓裝置電力,290 ,596 ,77918 
113,08,885,湖西,14低壓需量電力,151 ,1143 ,162458 
113,08,885,湖西,15低壓電力小計,**,1739 ,240376 
113,08,885,湖西,16高壓電力,14 ,3568 ,1515000 
113,08,885,湖西,17高壓電動車,*,0 ,0 
113,08,885,湖西,18特高壓電力,*,0 ,0 
113,08,885,湖西,19高＆特高壓電力小計,**,3568 ,1515000 
113,08,885,湖西,20電力小計,**,5307 ,1755376 
113,08,885,湖西,21綜合＆電力小計,**,7297 ,2229800 
113,08,885,湖西,22電燈＆綜合＆電力小計,**,7648 ,9402080 
113,08,885,湖西,23臨時電燈,71 ,0 ,13023 
113,08,885,湖西,24臨時電力,*,64 ,6840 
113,08,885,湖西,25臨時用電小計,**,64 ,19863 
113,08,885,湖西,26總計（含臨時用電）,**,7648 ,9421943 
113,08,885,湖西,27表燈合計,**,351 ,7185303 
113,08,885,湖西,28綜合＆電力合計,**,7297 ,2236640 
113,08,890,金沙,1表燈非營業用,4846 ,4 ,4135024 
113,08,890,金沙,2表燈營業用,260 ,220 ,581585 
113,08,890,金沙,3表燈小計,**,224 ,4716609 
113,08,890,金沙,4低壓綜合裝置非營業用,*,0 ,0 
113,08,890,金沙,5低壓綜合需量非營業用,10 ,517 ,136998 
113,08,890,金沙,6低壓電動車非營業用,*,0 ,0 
113,08,890,金沙,7低壓綜合非營業用電小計,**,517 ,136998 
113,08,890,金沙,8低壓綜合裝置營業用,*,0 ,0 
113,08,890,金沙,9低壓綜合需量營業用,*,157 ,62160 
113,08,890,金沙,10低壓電動車營業用,*,0 ,0 
113,08,890,金沙,11低壓綜合營業用電小計,*,157 ,62160 
113,08,890,金沙,12低壓綜合用電小計,**,674 ,199158 
113,08,890,金沙,13低壓裝置電力,151 ,802 ,82527 
113,08,890,金沙,14低壓需量電力,165 ,1048 ,86727 
113,08,890,金沙,15低壓電力小計,**,1850 ,169254 
113,08,890,金沙,16高壓電力,11 ,1916 ,650270 
113,08,890,金沙,17高壓電動車,*,0 ,0 
113,08,890,金沙,18特高壓電力,*,0 ,0 
113,08,890,金沙,19高＆特高壓電力小計,**,1916 ,650270 
113,08,890,金沙,20電力小計,**,3766 ,819524 
113,08,890,金沙,21綜合＆電力小計,**,4440 ,1018682 
113,08,890,金沙,22電燈＆綜合＆電力小計,**,4664 ,5735291 
113,08,890,金沙,23臨時電燈,61 ,0 ,13737 
113,08,890,金沙,24臨時電力,*,5 ,0 
113,08,890,金沙,25臨時用電小計,**,5 ,13737 
113,08,890,金沙,26總計（含臨時用電）,**,4664 ,5749028 
113,08,890,金沙,27表燈合計,**,224 ,4730346 
113,08,890,金沙,28綜合＆電力合計,**,4440 ,1018682 
113,08,891,金湖,1表燈非營業用,8184 ,18 ,7730882 
113,08,891,金湖,2表燈營業用,947 ,975 ,2008483 
113,08,891,金湖,3表燈小計,**,993 ,9739365 
113,08,891,金湖,4低壓綜合裝置非營業用,*,0 ,0 
113,08,891,金湖,5低壓綜合需量非營業用,50 ,2429 ,526166 
