年度,月份,郵遞區號,行政區,項目,用戶數(戶),契約容量(kW),售電度數(度)
112,12,249,八里,24臨時電力,24,2005,246469
112,12,249,八里,25臨時用電小計,**,2005,267782
112,12,249,八里,26總計（含臨時用電）,**,79282,33681507
112,12,249,八里,27表燈合計,**,5037,12135189
112,12,249,八里,28綜合＆電力合計,**,74245,21546318
112,12,251,淡水,1表燈非營業用,132362,1210,35903593
112,12,251,淡水,2表燈營業用,6636,17915,10827136
112,12,251,淡水,3表燈小計,**,19125,46730729
112,12,251,淡水,4低壓綜合裝置非營業用,*,0,0
112,12,251,淡水,5低壓綜合需量非營業用,1219,49546,6857368
112,12,251,淡水,6低壓電動車非營業用,*,0,0
112,12,251,淡水,7低壓綜合非營業用電小計,**,49546,6857368
112,12,251,淡水,8低壓綜合裝置營業用,*,0,0
112,12,251,淡水,9低壓綜合需量營業用,340,16370,3965199
112,12,251,淡水,10低壓電動車營業用,*,0,0
112,12,251,淡水,11低壓綜合營業用電小計,**,16370,3965199
112,12,251,淡水,12低壓綜合用電小計,**,65916,10822567
112,12,251,淡水,13低壓裝置電力,43,553,139884
112,12,251,淡水,14低壓需量電力,196,11581,2133300
112,12,251,淡水,15低壓電力小計,**,12134,2273184
112,12,251,淡水,16高壓電力,140,72363,18861406
112,12,251,淡水,17高壓電動車,*,2820,214600
112,12,251,淡水,18特高壓電力,*,0,0
112,12,251,淡水,19高＆特高壓電力小計,**,75183,19076006
112,12,251,淡水,20電力小計,**,87317,21349190
112,12,251,淡水,21綜合＆電力小計,**,153233,32171757
112,12,251,淡水,22電燈＆綜合＆電力小計,**,172358,78902486
112,12,251,淡水,23臨時電燈,43,0,69007
112,12,251,淡水,24臨時電力,67,5389,572520
112,12,251,淡水,25臨時用電小計,**,5389,641527
112,12,251,淡水,26總計（含臨時用電）,**,172358,79544013
112,12,251,淡水,27表燈合計,**,19125,46799736
112,12,251,淡水,28綜合＆電力合計,**,153233,32744277
112,12,252,三芝,1表燈非營業用,17524,197,3424352
112,12,252,三芝,2表燈營業用,725,1329,915633
112,12,252,三芝,3表燈小計,**,1526,4339985
112,12,252,三芝,4低壓綜合裝置非營業用,*,0,0
112,12,252,三芝,5低壓綜合需量非營業用,70,1826,254951
112,12,252,三芝,6低壓電動車非營業用,*,0,0
112,12,252,三芝,7低壓綜合非營業用電小計,**,1826,254951
112,12,252,三芝,8低壓綜合裝置營業用,*,0,0
112,12,252,三芝,9低壓綜合需量營業用,23,946,178647
112,12,252,三芝,10低壓電動車營業用,*,0,0
112,12,252,三芝,11低壓綜合營業用電小計,**,946,178647
112,12,252,三芝,12低壓綜合用電小計,**,2772,433598
112,12,252,三芝,13低壓裝置電力,19,173,25841
112,12,252,三芝,14低壓需量電力,39,2499,312964
112,12,252,三芝,15低壓電力小計,**,2672,338805
112,12,252,三芝,16高壓電力,26,11502,2791951
112,12,252,三芝,17高壓電動車,*,660,3400
112,12,252,三芝,18特高壓電力,*,0,0
112,12,252,三芝,19高＆特高壓電力小計,**,12162,2795351
112,12,252,三芝,20電力小計,**,14834,3134156
112,12,252,三芝,21綜合＆電力小計,**,17606,3567754
112,12,252,三芝,22電燈＆綜合＆電力小計,**,19132,7907739
112,12,252,三芝,23臨時電燈,14,0,3947
112,12,252,三芝,24臨時電力,*,268,44080
112,12,252,三芝,25臨時用電小計,**,268,48027
112,12,252,三芝,26總計（含臨時用電）,**,19132,7955766
112,12,252,三芝,27表燈合計,**,1526,4343932
112,12,252,三芝,28綜合＆電力合計,**,17606,3611834
112,12,253,石門,1表燈非營業用,4512,0,1948414
112,12,253,石門,2表燈營業用,167,544,483421
112,12,253,石門,3表燈小計,**,544,2431835
112,12,253,石門,4低壓綜合裝置非營業用,*,0,0
112,12,253,石門,5低壓綜合需量非營業用,14,745,56551
112,12,253,石門,6低壓電動車非營業用,*,0,0
112,12,253,石門,7低壓綜合非營業用電小計,**,745,56551
112,12,253,石門,8低壓綜合裝置營業用,*,0,0
112,12,253,石門,9低壓綜合需量營業用,9,597,94968
112,12,253,石門,10低壓電動車營業用,*,0,0
112,12,253,石門,11低壓綜合營業用電小計,**,597,94968
112,12,253,石門,12低壓綜合用電小計,**,1342,151519
112,12,253,石門,13低壓裝置電力,*,35,989
112,12,253,石門,14低壓需量電力,12,1239,183829
112,12,253,石門,15低壓電力小計,**,1274,184818
112,12,253,石門,16高壓電力,*,1111,267500
112,12,253,石門,17高壓電動車,*,0,0
112,12,253,石門,18特高壓電力,*,0,0
112,12,253,石門,19高＆特高壓電力小計,*,1111,267500
112,12,253,石門,20電力小計,**,2385,452318
112,12,253,石門,21綜合＆電力小計,**,3727,603837
112,12,253,石門,22電燈＆綜合＆電力小計,**,4271,3035672
112,12,253,石門,23臨時電燈,*,0,345
112,12,253,石門,24臨時電力,*,0,0
112,12,253,石門,25臨時用電小計,*,0,345
112,12,253,石門,26總計（含臨時用電）,**,4271,3036017
112,12,253,石門,27表燈合計,**,544,2432180
112,12,253,石門,28綜合＆電力合計,**,3727,603837
112,12,260,宜蘭,1表燈非營業用,64841,623,15041088
112,12,260,宜蘭,2表燈營業用,5547,7976,5646211
112,12,260,宜蘭,3表燈小計,**,8599,20687299
112,12,260,宜蘭,4低壓綜合裝置非營業用,*,0,0
112,12,260,宜蘭,5低壓綜合需量非營業用,161,6554,821084
112,12,260,宜蘭,6低壓電動車非營業用,*,0,0
112,12,260,宜蘭,7低壓綜合非營業用電小計,**,6554,821084
112,12,260,宜蘭,8低壓綜合裝置營業用,*,0,0
112,12,260,宜蘭,9低壓綜合需量營業用,200,11653,2664289
112,12,260,宜蘭,10低壓電動車營業用,*,829,49800
112,12,260,宜蘭,11低壓綜合營業用電小計,**,12482,2714089
112,12,260,宜蘭,12低壓綜合用電小計,**,19036,3535173
112,12,260,宜蘭,13低壓裝置電力,94,845,87073
112,12,260,宜蘭,14低壓需量電力,130,5994,1081774
112,12,260,宜蘭,15低壓電力小計,**,6839,1168847
112,12,260,宜蘭,16高壓電力,67,34771,8887871
112,12,260,宜蘭,17高壓電動車,*,0,0
112,12,260,宜蘭,18特高壓電力,*,0,0
112,12,260,宜蘭,19高＆特高壓電力小計,**,34771,8887871
112,12,260,宜蘭,20電力小計,**,41610,10056718
112,12,260,宜蘭,21綜合＆電力小計,**,60646,13591891
112,12,260,宜蘭,22電燈＆綜合＆電力小計,**,69245,34279190
112,12,260,宜蘭,23臨時電燈,119,0,22817
112,12,260,宜蘭,24臨時電力,20,778,139183
112,12,260,宜蘭,25臨時用電小計,**,778,162000
112,12,260,宜蘭,26總計（含臨時用電）,**,69245,34441190
112,12,260,宜蘭,27表燈合計,**,8599,20710116
112,12,260,宜蘭,28綜合＆電力合計,**,60646,13731074
112,12,261,頭城,1表燈非營業用,19570,72,3837668
112,12,261,頭城,2表燈營業用,1126,1773,1246196
112,12,261,頭城,3表燈小計,**,1845,5083864
112,12,261,頭城,4低壓綜合裝置非營業用,*,0,0
112,12,261,頭城,5低壓綜合需量非營業用,34,2176,301540
112,12,261,頭城,6低壓電動車非營業用,*,0,0
112,12,261,頭城,7低壓綜合非營業用電小計,**,2176,301540
112,12,261,頭城,8低壓綜合裝置營業用,*,0,0
112,12,261,頭城,9低壓綜合需量營業用,40,1794,353237
112,12,261,頭城,10低壓電動車營業用,*,0,0
112,12,261,頭城,11低壓綜合營業用電小計,**,1794,353237
112,12,261,頭城,12低壓綜合用電小計,**,3970,654777
112,12,261,頭城,13低壓裝置電力,263,2107,652407
112,12,261,頭城,14低壓需量電力,120,4358,838530
112,12,261,頭城,15低壓電力小計,**,6465,1490937
112,12,261,頭城,16高壓電力,30,13461,4168520
112,12,261,頭城,17高壓電動車,*,0,0
112,12,261,頭城,18特高壓電力,*,0,0
112,12,261,頭城,19高＆特高壓電力小計,**,13461,4168520
112,12,261,頭城,20電力小計,**,19926,5659457
112,12,261,頭城,21綜合＆電力小計,**,23896,6314234
112,12,261,頭城,22電燈＆綜合＆電力小計,**,25741,11398098
112,12,261,頭城,23臨時電燈,32,0,6850
112,12,261,頭城,24臨時電力,*,60,3917
112,12,261,頭城,25臨時用電小計,**,60,10767
112,12,261,頭城,26總計（含臨時用電）,**,25741,11408865
112,12,261,頭城,27表燈合計,**,1845,5090714
112,12,261,頭城,28綜合＆電力合計,**,23896,6318151
112,12,262,礁溪,1表燈非營業用,33859,434,8615632
112,12,262,礁溪,2表燈營業用,1871,4296,2905402
112,12,262,礁溪,3表燈小計,**,4730,11521034
112,12,262,礁溪,4低壓綜合裝置非營業用,*,0,0
112,12,262,礁溪,5低壓綜合需量非營業用,113,5107,803622
112,12,262,礁溪,6低壓電動車非營業用,*,0,0
112,12,262,礁溪,7低壓綜合非營業用電小計,**,5107,803622
112,12,262,礁溪,8低壓綜合裝置營業用,*,66,7232
112,12,262,礁溪,9低壓綜合需量營業用,91,6469,1739099
112,12,262,礁溪,10低壓電動車營業用,*,199,3921
112,12,262,礁溪,11低壓綜合營業用電小計,**,6734,1750252
112,12,262,礁溪,12低壓綜合用電小計,**,11841,2553874
112,12,262,礁溪,13低壓裝置電力,306,2327,573727
112,12,262,礁溪,14低壓需量電力,220,4915,701915
112,12,262,礁溪,15低壓電力小計,**,7242,1275642
112,12,262,礁溪,16高壓電力,37,17492,5546817
112,12,262,礁溪,17高壓電動車,*,500,18060
112,12,262,礁溪,18特高壓電力,*,14500,2992600
112,12,262,礁溪,19高＆特高壓電力小計,**,32492,8557477
112,12,262,礁溪,20電力小計,**,39734,9833119
112,12,262,礁溪,21綜合＆電力小計,**,51575,12386993
112,12,262,礁溪,22電燈＆綜合＆電力小計,**,56305,23908027
112,12,262,礁溪,23臨時電燈,107,0,27875
112,12,262,礁溪,24臨時電力,*,205,39204
112,12,262,礁溪,25臨時用電小計,**,205,67079
112,12,262,礁溪,26總計（含臨時用電）,**,56305,23975106
112,12,262,礁溪,27表燈合計,**,4730,11548909
112,12,262,礁溪,28綜合＆電力合計,**,51575,12426197
112,12,263,壯圍,1表燈非營業用,15833,266,3230710
112,12,263,壯圍,2表燈營業用,558,1120,902100
112,12,263,壯圍,3表燈小計,**,1386,4132810
112,12,263,壯圍,4低壓綜合裝置非營業用,*,0,0
112,12,263,壯圍,5低壓綜合需量非營業用,26,1083,107095
112,12,263,壯圍,6低壓電動車非營業用,*,0,0
112,12,263,壯圍,7低壓綜合非營業用電小計,**,1083,107095
112,12,263,壯圍,8低壓綜合裝置營業用,*,0,0
112,12,263,壯圍,9低壓綜合需量營業用,9,301,79557
112,12,263,壯圍,10低壓電動車營業用,*,0,0
112,12,263,壯圍,11低壓綜合營業用電小計,**,301,79557
112,12,263,壯圍,12低壓綜合用電小計,**,1384,186652
112,12,263,壯圍,13低壓裝置電力,298,2317,667107
112,12,263,壯圍,14低壓需量電力,76,1552,342245
112,12,263,壯圍,15低壓電力小計,**,3869,1009352
112,12,263,壯圍,16高壓電力,6,2341,798324
112,12,263,壯圍,17高壓電動車,*,0,0
112,12,263,壯圍,18特高壓電力,*,0,0
112,12,263,壯圍,19高＆特高壓電力小計,**,2341,798324
112,12,263,壯圍,20電力小計,**,6210,1807676
112,12,263,壯圍,21綜合＆電力小計,**,7594,1994328
112,12,263,壯圍,22電燈＆綜合＆電力小計,**,8980,6127138
112,12,263,壯圍,23臨時電燈,91,0,7462
112,12,263,壯圍,24臨時電力,*,0,0
112,12,263,壯圍,25臨時用電小計,**,0,7462
112,12,263,壯圍,26總計（含臨時用電）,**,8980,6134600
112,12,263,壯圍,27表燈合計,**,1386,4140272
112,12,263,壯圍,28綜合＆電力合計,**,7594,1994328
112,12,264,員山,1表燈非營業用,22894,322,5188919
112,12,264,員山,2表燈營業用,848,1366,955667
112,12,264,員山,3表燈小計,**,1688,6144586
112,12,264,員山,4低壓綜合裝置非營業用,*,0,0
112,12,264,員山,5低壓綜合需量非營業用,29,1500,149076
112,12,264,員山,6低壓電動車非營業用,*,0,0
112,12,264,員山,7低壓綜合非營業用電小計,**,1500,149076
112,12,264,員山,8低壓綜合裝置營業用,*,0,0
112,12,264,員山,9低壓綜合需量營業用,22,769,179637
112,12,264,員山,10低壓電動車營業用,*,0,0
112,12,264,員山,11低壓綜合營業用電小計,**,769,179637
112,12,264,員山,12低壓綜合用電小計,**,2269,328713
112,12,264,員山,13低壓裝置電力,83,949,195426
112,12,264,員山,14低壓需量電力,158,4011,618766
112,12,264,員山,15低壓電力小計,**,4960,814192
112,12,264,員山,16高壓電力,24,21222,4760704
112,12,264,員山,17高壓電動車,*,0,0
112,12,264,員山,18特高壓電力,*,0,0
112,12,264,員山,19高＆特高壓電力小計,**,21222,4760704
112,12,264,員山,20電力小計,**,26182,5574896
112,12,264,員山,21綜合＆電力小計,**,28451,5903609
112,12,264,員山,22電燈＆綜合＆電力小計,**,30139,12048195
112,12,264,員山,23臨時電燈,115,0,11617
112,12,264,員山,24臨時電力,*,20,800
112,12,264,員山,25臨時用電小計,**,20,12417
112,12,264,員山,26總計（含臨時用電）,**,30139,12060612
112,12,264,員山,27表燈合計,**,1688,6156203
112,12,264,員山,28綜合＆電力合計,**,28451,5904409
112,12,265,羅東,1表燈非營業用,40798,388,6842197
112,12,265,羅東,2表燈營業用,4479,7305,4253036
112,12,265,羅東,3表燈小計,**,7693,11095233
112,12,265,羅東,4低壓綜合裝置非營業用,*,0,0
112,12,265,羅東,5低壓綜合需量非營業用,108,4527,427075
112,12,265,羅東,6低壓電動車非營業用,*,0,0
112,12,265,羅東,7低壓綜合非營業用電小計,**,4527,427075
112,12,265,羅東,8低壓綜合裝置營業用,*,43,4009
112,12,265,羅東,9低壓綜合需量營業用,223,10405,2427416
112,12,265,羅東,10低壓電動車營業用,*,240,4000
112,12,265,羅東,11低壓綜合營業用電小計,**,10688,2435425
112,12,265,羅東,12低壓綜合用電小計,**,15215,2862500
112,12,265,羅東,13低壓裝置電力,67,526,49593
112,12,265,羅東,14低壓需量電力,43,1474,140967
112,12,265,羅東,15低壓電力小計,**,2000,190560
112,12,265,羅東,16高壓電力,23,10605,3211874
112,12,265,羅東,17高壓電動車,*,0,0
112,12,265,羅東,18特高壓電力,*,0,0
112,12,265,羅東,19高＆特高壓電力小計,**,10605,3211874
112,12,265,羅東,20電力小計,**,12605,3402434
112,12,265,羅東,21綜合＆電力小計,**,27820,6264934
112,12,265,羅東,22電燈＆綜合＆電力小計,**,35513,17360167
112,12,265,羅東,23臨時電燈,47,0,1468
112,12,265,羅東,24臨時電力,7,341,21906
112,12,265,羅東,25臨時用電小計,**,341,23374
112,12,265,羅東,26總計（含臨時用電）,**,35513,17383541
112,12,265,羅東,27表燈合計,**,7693,11096701
112,12,265,羅東,28綜合＆電力合計,**,27820,6286840
112,12,266,三星,1表燈非營業用,15690,99,4672000
112,12,266,三星,2表燈營業用,976,1198,1117762
112,12,266,三星,3表燈小計,**,1297,5789762
112,12,266,三星,4低壓綜合裝置非營業用,*,0,0
112,12,266,三星,5低壓綜合需量非營業用,19,1050,128901
112,12,266,三星,6低壓電動車非營業用,*,0,0
112,12,266,三星,7低壓綜合非營業用電小計,**,1050,128901
112,12,266,三星,8低壓綜合裝置營業用,*,0,0
112,12,266,三星,9低壓綜合需量營業用,13,388,109332
112,12,266,三星,10低壓電動車營業用,*,0,0
112,12,266,三星,11低壓綜合營業用電小計,**,388,109332
112,12,266,三星,12低壓綜合用電小計,**,1438,238233
112,12,266,三星,13低壓裝置電力,75,984,39639
112,12,266,三星,14低壓需量電力,92,2630,214597
112,12,266,三星,15低壓電力小計,**,3614,254236
112,12,266,三星,16高壓電力,23,11160,2064060
112,12,266,三星,17高壓電動車,*,0,0
112,12,266,三星,18特高壓電力,*,0,0
112,12,266,三星,19高＆特高壓電力小計,**,11160,2064060
112,12,266,三星,20電力小計,**,14774,2318296
112,12,266,三星,21綜合＆電力小計,**,16212,2556529
112,12,266,三星,22電燈＆綜合＆電力小計,**,17509,8346291
112,12,266,三星,23臨時電燈,138,0,15098
112,12,266,三星,24臨時電力,*,104,10116
112,12,266,三星,25臨時用電小計,**,104,25214
112,12,266,三星,26總計（含臨時用電）,**,17509,8371505
112,12,266,三星,27表燈合計,**,1297,5804860
112,12,266,三星,28綜合＆電力合計,**,16212,2566645
112,12,267,大同,1表燈非營業用,2507,4,529998
112,12,267,大同,2表燈營業用,232,894,358433
112,12,267,大同,3表燈小計,**,898,888431
112,12,267,大同,4低壓綜合裝置非營業用,*,0,0
112,12,267,大同,5低壓綜合需量非營業用,13,457,36320
112,12,267,大同,6低壓電動車非營業用,*,0,0
112,12,267,大同,7低壓綜合非營業用電小計,**,457,36320
112,12,267,大同,8低壓綜合裝置營業用,*,0,0
112,12,267,大同,9低壓綜合需量營業用,11,310,89526
112,12,267,大同,10低壓電動車營業用,*,0,0
112,12,267,大同,11低壓綜合營業用電小計,**,310,89526
112,12,267,大同,12低壓綜合用電小計,**,767,125846
112,12,267,大同,13低壓裝置電力,7,69,7512
112,12,267,大同,14低壓需量電力,31,311,25553
112,12,267,大同,15低壓電力小計,**,380,33065
112,12,267,大同,16高壓電力,*,681,186480
112,12,267,大同,17高壓電動車,*,0,0
112,12,267,大同,18特高壓電力,*,0,0
